Time , PM , Status , Running
2014-05-11 20:06:47 , 31 , 0 , 0
2014-05-11 20:07:03 , 8 , 0 , 0
2014-05-11 20:07:19 , 19 , 0 , 0
2014-05-11 20:07:35 , 26 , 0 , 0
2014-05-11 20:07:50 , 13 , 0 , 0
2014-05-11 20:08:06 , 37 , 0 , 0
2014-05-11 20:08:22 , 36 , 0 , 0
2014-05-11 20:08:37 , 40 , 0 , 0
2014-05-11 20:08:53 , 37 , 0 , 0
2014-05-11 20:09:09 , 16 , 0 , 0
2014-05-11 20:09:25 , 50 , 1 , 0
2014-05-11 20:09:40 , 22 , 1 , 15
2014-05-11 20:09:56 , 15 , 0 , 0
2014-05-11 20:10:11 , 13 , 0 , 0
2014-05-11 20:10:27 , 24 , 0 , 0
2014-05-11 20:10:42 , 28 , 0 , 0
2014-05-11 20:10:58 , 42 , 0 , 0
2014-05-11 20:11:14 , 24 , 0 , 0
2014-05-11 20:11:30 , 32 , 0 , 0
2014-05-11 20:11:45 , 27 , 0 , 0
2014-05-11 20:12:00 , 23 , 0 , 0
2014-05-11 20:12:16 , 27 , 0 , 0
2014-05-11 20:12:31 , 27 , 0 , 0
2014-05-11 20:12:47 , 39 , 0 , 0
2014-05-11 20:13:02 , 24 , 0 , 0
2014-05-11 20:13:18 , 31 , 0 , 0
2014-05-11 20:13:33 , 48 , 0 , 0
2014-05-11 20:13:49 , 19 , 0 , 0
2014-05-11 20:14:05 , 25 , 0 , 0
2014-05-11 20:14:20 , 32 , 0 , 0
2014-05-11 20:14:36 , 36 , 0 , 0
2014-05-11 20:14:51 , 31 , 0 , 0
2014-05-11 20:15:07 , 31 , 0 , 0
2014-05-11 20:15:22 , 32 , 0 , 0
2014-05-11 20:15:38 , 32 , 0 , 0
2014-05-11 20:15:54 , 22 , 0 , 0
2014-05-11 20:16:10 , 13 , 0 , 0
2014-05-11 20:16:25 , 32 , 0 , 0
2014-05-11 20:16:41 , 25 , 0 , 0
2014-05-11 20:16:57 , 18 , 0 , 0
2014-05-11 20:17:13 , 17 , 0 , 0
2014-05-11 20:17:28 , 25 , 0 , 0
2014-05-11 20:17:44 , 42 , 0 , 0
2014-05-11 20:18:00 , 23 , 0 , 0
2014-05-11 20:18:15 , 34 , 0 , 0
2014-05-11 20:18:31 , 43 , 0 , 0
2014-05-11 20:18:46 , 27 , 0 , 0
2014-05-11 20:19:02 , 24 , 0 , 0
2014-05-11 20:19:18 , 35 , 0 , 0
2014-05-11 20:19:33 , 31 , 0 , 0
2014-05-11 20:19:50 , 33 , 0 , 0
2014-05-11 20:20:05 , 26 , 0 , 0
2014-05-11 20:20:21 , 32 , 0 , 0
2014-05-11 20:20:36 , 10 , 0 , 0
2014-05-11 20:20:51 , 35 , 0 , 0
2014-05-11 20:21:07 , 23 , 0 , 0
2014-05-11 20:21:23 , 30 , 0 , 0
2014-05-11 20:21:38 , 15 , 0 , 0
2014-05-11 20:21:55 , 22 , 0 , 0
2014-05-11 20:22:11 , 20 , 0 , 0
2014-05-11 20:22:27 , 27 , 0 , 0
2014-05-11 20:22:42 , 32 , 0 , 0
2014-05-11 20:22:58 , 16 , 0 , 0
2014-05-11 20:23:13 , 25 , 0 , 0
2014-05-11 20:23:29 , 55 , 1 , 4294967
2014-05-11 20:23:44 , 26 , 1 , 15
2014-05-11 20:24:00 , 29 , 1 , 30
2014-05-11 20:24:15 , 18 , 0 , 0
2014-05-11 20:24:31 , 30 , 0 , 0
2014-05-11 20:24:47 , 23 , 0 , 0
2014-05-11 20:25:03 , 17 , 0 , 0
2014-05-11 20:25:19 , 28 , 0 , 0
2014-05-11 20:25:34 , 22 , 0 , 0
2014-05-11 20:25:50 , 22 , 0 , 0
2014-05-11 20:26:06 , 27 , 0 , 0
2014-05-11 20:26:21 , 29 , 0 , 0
2014-05-11 20:26:37 , 25 , 0 , 0
2014-05-11 20:26:53 , 29 , 0 , 0
2014-05-11 20:27:09 , 20 , 0 , 0
2014-05-11 20:27:25 , 19 , 0 , 0
2014-05-11 20:27:41 , 36 , 0 , 0
2014-05-11 20:27:56 , 24 , 0 , 0
2014-05-11 20:28:12 , 18 , 0 , 0
2014-05-11 20:28:28 , 15 , 0 , 0
2014-05-11 20:28:44 , 19 , 0 , 0
2014-05-11 20:28:59 , 19 , 0 , 0
2014-05-11 20:29:15 , 13 , 0 , 0
2014-05-11 20:29:30 , 17 , 0 , 0
2014-05-11 20:29:46 , 21 , 0 , 0
2014-05-11 20:30:02 , 26 , 0 , 0
2014-05-11 20:30:17 , 23 , 0 , 0
2014-05-11 20:30:32 , 18 , 0 , 0
2014-05-11 20:30:48 , 21 , 0 , 0
2014-05-11 20:31:04 , 18 , 0 , 0
2014-05-11 20:31:19 , 27 , 0 , 0
2014-05-11 20:31:34 , 23 , 0 , 0
2014-05-11 20:31:50 , 17 , 0 , 0
2014-05-11 20:32:06 , 20 , 0 , 0
2014-05-11 20:32:21 , 18 , 0 , 0
2014-05-11 20:32:37 , 21 , 0 , 0
2014-05-11 20:32:53 , 26 , 0 , 0
2014-05-11 20:33:09 , 19 , 0 , 0
2014-05-11 20:33:25 , 16 , 0 , 0
2014-05-11 20:33:41 , 40 , 0 , 0
2014-05-11 20:33:56 , 31 , 0 , 0
2014-05-11 20:34:11 , 33 , 0 , 0
2014-05-11 20:34:26 , 23 , 0 , 0
2014-05-11 20:34:42 , 38 , 0 , 0
2014-05-11 20:34:58 , 34 , 0 , 0
2014-05-11 20:35:14 , 28 , 0 , 0
2014-05-11 20:35:29 , 22 , 0 , 0
2014-05-11 20:35:44 , 24 , 0 , 0
2014-05-11 20:36:00 , 23 , 0 , 0
2014-05-11 20:36:15 , 26 , 0 , 0
2014-05-11 20:36:30 , 23 , 0 , 0
2014-05-11 20:36:46 , 22 , 0 , 0
2014-05-11 20:37:01 , 34 , 0 , 0
2014-05-11 20:37:17 , 27 , 0 , 0
2014-05-11 20:37:33 , 34 , 0 , 0
2014-05-11 20:37:48 , 11 , 0 , 0
2014-05-11 20:38:04 , 29 , 0 , 0
2014-05-11 20:38:20 , 42 , 0 , 0
2014-05-11 20:38:35 , 18 , 0 , 0
2014-05-11 20:38:51 , 26 , 0 , 0
2014-05-11 20:39:07 , 22 , 0 , 0
2014-05-11 20:39:23 , 33 , 0 , 0
2014-05-11 20:39:38 , 29 , 0 , 0
2014-05-11 20:39:54 , 27 , 0 , 0
2014-05-11 20:40:10 , 26 , 0 , 0
2014-05-11 20:40:26 , 23 , 0 , 0
2014-05-11 20:40:42 , 30 , 0 , 0
2014-05-11 20:40:57 , 23 , 0 , 0
2014-05-11 20:41:12 , 34 , 0 , 0
2014-05-11 20:41:28 , 31 , 0 , 0
2014-05-11 20:41:43 , 36 , 0 , 0
2014-05-11 20:41:59 , 30 , 0 , 0
2014-05-11 20:42:15 , 25 , 0 , 0
2014-05-11 20:42:31 , 25 , 0 , 0
2014-05-11 20:42:47 , 38 , 0 , 0
2014-05-11 20:43:02 , 29 , 0 , 0
2014-05-11 20:43:17 , 27 , 0 , 0
2014-05-11 20:43:33 , 16 , 0 , 0
2014-05-11 20:43:49 , 29 , 0 , 0
2014-05-11 20:44:04 , 23 , 0 , 0
2014-05-11 20:44:20 , 22 , 0 , 0
2014-05-11 20:44:35 , 16 , 0 , 0
2014-05-11 20:44:50 , 26 , 0 , 0
2014-05-11 20:45:06 , 25 , 0 , 0
2014-05-11 20:45:21 , 20 , 0 , 0
2014-05-11 20:45:37 , 25 , 0 , 0
2014-05-11 20:45:53 , 26 , 0 , 0
2014-05-11 20:46:09 , 30 , 0 , 0
2014-05-11 20:46:25 , 20 , 0 , 0
2014-05-11 20:46:41 , 26 , 0 , 0
2014-05-11 20:46:56 , 21 , 0 , 0
2014-05-11 20:47:12 , 33 , 0 , 0
2014-05-11 20:47:28 , 24 , 0 , 0
2014-05-11 20:47:43 , 11 , 0 , 0
2014-05-11 20:47:59 , 16 , 0 , 0
2014-05-11 20:48:15 , 35 , 0 , 0
2014-05-11 20:48:30 , 34 , 0 , 0
2014-05-11 20:48:46 , 27 , 0 , 0
2014-05-11 20:49:01 , 14 , 0 , 0
2014-05-11 20:49:16 , 21 , 0 , 0
2014-05-11 20:49:32 , 25 , 0 , 0
2014-05-11 20:49:47 , 19 , 0 , 0
2014-05-11 20:50:03 , 21 , 0 , 0
2014-05-11 20:50:18 , 34 , 0 , 0
2014-05-11 20:50:34 , 27 , 0 , 0
2014-05-11 20:50:50 , 24 , 0 , 0
2014-05-11 20:51:05 , 29 , 0 , 0
2014-05-11 20:51:21 , 23 , 0 , 0
2014-05-11 20:51:37 , 21 , 0 , 0
2014-05-11 20:51:52 , 22 , 0 , 0
2014-05-11 20:52:08 , 26 , 0 , 0
2014-05-11 20:52:24 , 15 , 0 , 0
2014-05-11 20:52:40 , 30 , 0 , 0
2014-05-11 20:52:56 , 33 , 0 , 0
2014-05-11 20:53:12 , 24 , 0 , 0
2014-05-11 20:53:28 , 29 , 0 , 0
2014-05-11 20:53:43 , 41 , 0 , 0
2014-05-11 20:53:59 , 17 , 0 , 0
2014-05-11 20:54:14 , 29 , 0 , 0
2014-05-11 20:54:29 , 26 , 0 , 0
2014-05-11 20:54:45 , 18 , 0 , 0
2014-05-11 20:55:00 , 22 , 0 , 0
2014-05-11 20:55:16 , 11 , 0 , 0
2014-05-11 20:55:32 , 43 , 0 , 0
2014-05-11 20:55:47 , 20 , 0 , 0
2014-05-11 20:56:02 , 17 , 0 , 0
2014-05-11 20:56:17 , 24 , 0 , 0
2014-05-11 20:56:33 , 23 , 0 , 0
2014-05-11 20:56:49 , 22 , 0 , 0
2014-05-11 20:57:04 , 23 , 0 , 0
2014-05-11 20:57:20 , 33 , 0 , 0
2014-05-11 20:57:36 , 29 , 0 , 0
2014-05-11 20:57:51 , 26 , 0 , 0
2014-05-11 20:58:07 , 21 , 0 , 0
2014-05-11 20:58:22 , 29 , 0 , 0
2014-05-11 20:58:38 , 19 , 0 , 0
2014-05-11 20:58:53 , 28 , 0 , 0
2014-05-11 20:59:09 , 28 , 0 , 0
2014-05-11 20:59:25 , 34 , 0 , 0
2014-05-11 20:59:40 , 21 , 0 , 0
2014-05-11 20:59:56 , 22 , 0 , 0
2014-05-11 21:00:12 , 24 , 0 , 0
2014-05-11 21:00:28 , 36 , 0 , 0
2014-05-11 21:00:43 , 32 , 0 , 0
2014-05-11 21:00:59 , 25 , 0 , 0
2014-05-11 21:01:15 , 11 , 0 , 0
2014-05-11 21:01:31 , 15 , 0 , 0
2014-05-11 21:01:47 , 22 , 0 , 0
2014-05-11 21:02:03 , 18 , 0 , 0
2014-05-11 21:02:19 , 24 , 0 , 0
2014-05-11 21:02:34 , 12 , 0 , 0
2014-05-11 21:02:50 , 27 , 0 , 0
2014-05-11 21:03:05 , 21 , 0 , 0
2014-05-11 21:03:21 , 24 , 0 , 0
2014-05-11 21:03:36 , 37 , 0 , 0
2014-05-11 21:03:52 , 26 , 0 , 0
2014-05-11 21:04:08 , 19 , 0 , 0
2014-05-11 21:04:23 , 22 , 0 , 0
2014-05-11 21:04:39 , 27 , 0 , 0
2014-05-11 21:04:54 , 13 , 0 , 0
2014-05-11 21:05:09 , 19 , 0 , 0
2014-05-11 21:05:25 , 25 , 0 , 0
2014-05-11 21:05:41 , 18 , 0 , 0
2014-05-11 21:05:56 , 17 , 0 , 0
2014-05-11 21:06:12 , 23 , 0 , 0
2014-05-11 21:06:28 , 28 , 0 , 0
2014-05-11 21:06:44 , 22 , 0 , 0
2014-05-11 21:06:59 , 22 , 0 , 0
2014-05-11 21:07:15 , 20 , 0 , 0
2014-05-11 21:07:31 , 16 , 0 , 0
2014-05-11 21:07:46 , 24 , 0 , 0
2014-05-11 21:08:02 , 22 , 0 , 0
2014-05-11 21:08:18 , 17 , 0 , 0
2014-05-11 21:08:34 , 11 , 0 , 0
2014-05-11 21:08:50 , 18 , 0 , 0
2014-05-11 21:09:06 , 37 , 0 , 0
2014-05-11 21:09:22 , 24 , 0 , 0
2014-05-11 21:09:37 , 27 , 0 , 0
2014-05-11 21:09:53 , 22 , 0 , 0
2014-05-11 21:10:08 , 22 , 0 , 0
2014-05-11 21:10:24 , 23 , 0 , 0
2014-05-11 21:10:39 , 19 , 0 , 0
2014-05-11 21:10:55 , 14 , 0 , 0
2014-05-11 21:11:10 , 22 , 0 , 0
2014-05-11 21:11:26 , 10 , 0 , 0
2014-05-11 21:11:42 , 24 , 0 , 0
2014-05-11 21:11:57 , 25 , 0 , 0
2014-05-11 21:12:13 , 19 , 0 , 0
2014-05-11 21:12:28 , 26 , 0 , 0
2014-05-11 21:12:44 , 19 , 0 , 0
2014-05-11 21:13:00 , 13 , 0 , 0
2014-05-11 21:13:15 , 15 , 0 , 0
2014-05-11 21:13:31 , 21 , 0 , 0
2014-05-11 21:13:47 , 15 , 0 , 0
2014-05-11 21:14:03 , 7 , 0 , 0
2014-05-11 21:14:19 , 28 , 0 , 0
2014-05-11 21:14:35 , 27 , 0 , 0
2014-05-11 21:14:50 , 11 , 0 , 0
2014-05-11 21:15:06 , 36 , 0 , 0
2014-05-11 21:15:21 , 18 , 0 , 0
2014-05-11 21:15:37 , 13 , 0 , 0
2014-05-11 21:15:53 , 26 , 0 , 0
2014-05-11 21:16:09 , 21 , 0 , 0
2014-05-11 21:16:25 , 18 , 0 , 0
2014-05-11 21:16:41 , 19 , 0 , 0
2014-05-11 21:16:56 , 13 , 0 , 0
2014-05-11 21:17:12 , 17 , 0 , 0
2014-05-11 21:17:27 , 22 , 0 , 0
2014-05-11 21:17:42 , 14 , 0 , 0
2014-05-11 21:17:58 , 12 , 0 , 0
2014-05-11 21:18:14 , 20 , 0 , 0
2014-05-11 21:18:29 , 23 , 0 , 0
2014-05-11 21:18:45 , 29 , 0 , 0
2014-05-11 21:19:00 , 18 , 0 , 0
2014-05-11 21:19:16 , 13 , 0 , 0
2014-05-11 21:19:31 , 20 , 0 , 0
2014-05-11 21:19:47 , 25 , 0 , 0
2014-05-11 21:20:02 , 13 , 0 , 0
2014-05-11 21:20:18 , 27 , 0 , 0
2014-05-11 21:20:33 , 14 , 0 , 0
2014-05-11 21:20:49 , 24 , 0 , 0
2014-05-11 21:21:05 , 18 , 0 , 0
2014-05-11 21:21:20 , 18 , 0 , 0
2014-05-11 21:21:36 , 22 , 0 , 0
2014-05-11 21:21:52 , 31 , 0 , 0
2014-05-11 21:22:08 , 15 , 0 , 0
2014-05-11 21:22:23 , 19 , 0 , 0
2014-05-11 21:22:39 , 15 , 0 , 0
2014-05-11 21:22:54 , 18 , 0 , 0
2014-05-11 21:23:11 , 13 , 0 , 0
2014-05-11 21:23:26 , 15 , 0 , 0
2014-05-11 21:23:42 , 8 , 0 , 0
2014-05-11 21:23:58 , 8 , 0 , 0
2014-05-11 21:24:13 , 20 , 0 , 0
2014-05-11 21:24:29 , 15 , 0 , 0
2014-05-11 21:24:45 , 12 , 0 , 0
2014-05-11 21:25:01 , 20 , 0 , 0
2014-05-11 21:25:16 , 27 , 0 , 0
2014-05-11 21:25:32 , 18 , 0 , 0
2014-05-11 21:25:48 , 21 , 0 , 0
2014-05-11 21:26:04 , 19 , 0 , 0
2014-05-11 21:26:20 , 15 , 0 , 0
2014-05-11 21:26:36 , 10 , 0 , 0
2014-05-11 21:26:51 , 14 , 0 , 0
2014-05-11 21:27:07 , 11 , 0 , 0
2014-05-11 21:27:23 , 13 , 0 , 0
2014-05-11 21:27:39 , 7 , 0 , 0
2014-05-11 21:27:54 , 17 , 0 , 0
2014-05-11 21:28:10 , 20 , 0 , 0
2014-05-11 21:28:25 , 16 , 0 , 0
2014-05-11 21:28:41 , 13 , 0 , 0
2014-05-11 21:28:57 , 9 , 0 , 0
2014-05-11 21:29:12 , 16 , 0 , 0
2014-05-11 21:29:27 , 20 , 0 , 0
2014-05-11 21:29:43 , 17 , 0 , 0
2014-05-11 21:29:58 , 16 , 0 , 0
2014-05-11 21:30:14 , 14 , 0 , 0
2014-05-11 21:30:30 , 4 , 0 , 0
2014-05-11 21:30:45 , 25 , 0 , 0
2014-05-11 21:31:01 , 27 , 0 , 0
2014-05-11 21:31:16 , 30 , 0 , 0
2014-05-11 21:31:32 , 14 , 0 , 0
2014-05-11 21:31:47 , 17 , 0 , 0
2014-05-11 21:32:03 , 24 , 0 , 0
2014-05-11 21:32:19 , 16 , 0 , 0
2014-05-11 21:32:35 , 20 , 0 , 0
2014-05-11 21:32:51 , 2 , 0 , 0
2014-05-11 21:33:07 , 19 , 0 , 0
2014-05-11 21:33:22 , 10 , 0 , 0
2014-05-11 21:33:38 , 17 , 0 , 0
2014-05-11 21:33:54 , 13 , 0 , 0
2014-05-11 21:34:10 , 15 , 0 , 0
2014-05-11 21:34:26 , 12 , 0 , 0
2014-05-11 21:34:42 , 23 , 0 , 0
2014-05-11 21:34:58 , 15 , 0 , 0
2014-05-11 21:35:13 , 8 , 0 , 0
2014-05-11 21:35:29 , 8 , 0 , 0
2014-05-11 21:35:44 , 16 , 0 , 0
2014-05-11 21:36:00 , 15 , 0 , 0
2014-05-11 21:36:17 , 32 , 0 , 0
2014-05-11 21:36:32 , 24 , 0 , 0
2014-05-11 21:36:47 , 11 , 0 , 0
2014-05-11 21:37:03 , 16 , 0 , 0
2014-05-11 21:37:19 , 25 , 0 , 0
2014-05-11 21:37:34 , 14 , 0 , 0
2014-05-11 21:37:49 , 12 , 0 , 0
2014-05-11 21:38:05 , 2 , 0 , 0
2014-05-11 21:38:21 , 15 , 0 , 0
2014-05-11 21:38:36 , 14 , 0 , 0
2014-05-11 21:38:52 , 11 , 0 , 0
2014-05-11 21:39:08 , 9 , 0 , 0
2014-05-11 21:39:24 , 19 , 0 , 0
2014-05-11 21:39:40 , 20 , 0 , 0
2014-05-11 21:39:55 , 8 , 0 , 0
2014-05-11 21:40:11 , 6 , 0 , 0
2014-05-11 21:40:27 , 12 , 0 , 0
2014-05-11 21:40:42 , 21 , 0 , 0
2014-05-11 21:40:58 , 22 , 0 , 0
2014-05-11 21:41:14 , 8 , 0 , 0
2014-05-11 21:41:30 , 13 , 0 , 0
2014-05-11 21:41:45 , 6 , 0 , 0
2014-05-11 21:42:02 , 19 , 0 , 0
2014-05-11 21:42:17 , 22 , 0 , 0
2014-05-11 21:42:33 , 13 , 0 , 0
2014-05-11 21:42:48 , 19 , 0 , 0
2014-05-11 21:43:04 , 25 , 0 , 0
2014-05-11 21:43:19 , 14 , 0 , 0
2014-05-11 21:43:35 , 11 , 0 , 0
2014-05-11 21:43:51 , 23 , 0 , 0
2014-05-11 21:44:06 , 16 , 0 , 0
2014-05-11 21:44:22 , 19 , 0 , 0
2014-05-11 21:44:38 , 24 , 0 , 0
2014-05-11 21:44:54 , 30 , 0 , 0
2014-05-11 21:45:09 , 20 , 0 , 0
2014-05-11 21:45:25 , 29 , 0 , 0
2014-05-11 21:45:41 , 21 , 0 , 0
2014-05-11 21:45:57 , 42 , 0 , 0
2014-05-11 21:46:12 , 89 , 1 , 0
2014-05-11 21:46:28 , 28 , 1 , 15
2014-05-11 21:46:43 , 31 , 1 , 30
2014-05-11 21:46:58 , 28 , 1 , 46
2014-05-11 21:47:14 , 39 , 1 , 61
2014-05-11 21:47:30 , 26 , 1 , 77
2014-05-11 21:47:45 , 23 , 1 , 93
2014-05-11 21:48:01 , 25 , 1 , 108
2014-05-11 21:48:16 , 36 , 1 , 124
2014-05-11 21:48:33 , 28 , 1 , 140
2014-05-11 21:48:48 , 26 , 1 , 155
2014-05-11 21:49:04 , 27 , 1 , 171
2014-05-11 21:49:19 , 27 , 1 , 186
2014-05-11 21:49:35 , 55 , 1 , 202
2014-05-11 21:49:50 , 33 , 1 , 217
2014-05-11 21:50:05 , 24 , 1 , 233
2014-05-11 21:50:21 , 17 , 0 , 0
2014-05-11 21:50:37 , 34 , 0 , 0
2014-05-11 21:50:52 , 33 , 0 , 0
2014-05-11 21:51:08 , 30 , 0 , 0
2014-05-11 21:51:24 , 31 , 0 , 0
2014-05-11 21:51:39 , 12 , 0 , 0
2014-05-11 21:51:55 , 29 , 0 , 0
2014-05-11 21:52:11 , 35 , 0 , 0
2014-05-11 21:52:27 , 18 , 0 , 0
2014-05-11 21:52:43 , 47 , 0 , 0
2014-05-11 21:52:58 , 29 , 0 , 0
2014-05-11 21:53:14 , 33 , 0 , 0
2014-05-11 21:53:30 , 32 , 0 , 0
2014-05-11 21:53:46 , 36 , 0 , 0
2014-05-11 21:54:01 , 54 , 1 , 4294967
2014-05-11 21:54:18 , 34 , 1 , 16
2014-05-11 21:54:33 , 25 , 1 , 31
2014-05-11 21:54:49 , 32 , 1 , 47
2014-05-11 21:55:04 , 37 , 1 , 63
2014-05-11 21:55:20 , 48 , 1 , 78
2014-05-11 21:55:35 , 26 , 1 , 94
2014-05-11 21:55:51 , 28 , 1 , 109
2014-05-11 21:56:08 , 43 , 1 , 126
2014-05-11 21:56:23 , 52 , 1 , 142
2014-05-11 21:56:39 , 36 , 1 , 157
2014-05-11 21:56:55 , 25 , 1 , 173
2014-05-11 21:57:11 , 36 , 1 , 189
2014-05-11 21:57:26 , 27 , 1 , 204
2014-05-11 21:57:42 , 11 , 0 , 0
2014-05-11 21:57:58 , 25 , 0 , 0
2014-05-11 21:58:14 , 38 , 0 , 0
2014-05-11 21:58:29 , 28 , 0 , 0
2014-05-11 21:58:44 , 26 , 0 , 0
2014-05-11 21:59:01 , 53 , 1 , 0
2014-05-11 21:59:16 , 26 , 1 , 15
2014-05-11 21:59:33 , 39 , 1 , 31
2014-05-11 21:59:49 , 24 , 1 , 47
2014-05-11 22:00:04 , 34 , 1 , 63
2014-05-11 22:00:21 , 27 , 1 , 79
2014-05-11 22:00:36 , 39 , 1 , 95
2014-05-11 22:00:52 , 30 , 1 , 111
2014-05-11 22:01:08 , 36 , 1 , 126
2014-05-11 22:01:23 , 22 , 1 , 142
2014-05-11 22:01:39 , 19 , 0 , 0
2014-05-11 22:01:54 , 26 , 0 , 0
2014-05-11 22:02:10 , 37 , 0 , 0
2014-05-11 22:02:27 , 28 , 0 , 0
2014-05-11 22:02:42 , 30 , 0 , 0
2014-05-11 22:02:57 , 33 , 0 , 0
2014-05-11 22:03:13 , 36 , 0 , 0
2014-05-11 22:03:29 , 44 , 0 , 0
2014-05-11 22:03:45 , 16 , 0 , 0
2014-05-11 22:04:00 , 23 , 0 , 0
2014-05-11 22:04:16 , 33 , 0 , 0
2014-05-11 22:04:31 , 23 , 0 , 0
2014-05-11 22:04:47 , 39 , 0 , 0
2014-05-11 22:05:02 , 33 , 0 , 0
2014-05-11 22:05:19 , 16 , 0 , 0
2014-05-11 22:05:34 , 21 , 0 , 0
2014-05-11 22:05:50 , 31 , 0 , 0
2014-05-11 22:06:05 , 35 , 0 , 0
2014-05-11 22:06:21 , 27 , 0 , 0
2014-05-11 22:06:38 , 31 , 0 , 0
2014-05-11 22:06:53 , 25 , 0 , 0
2014-05-11 22:07:08 , 36 , 0 , 0
2014-05-11 22:07:23 , 14 , 0 , 0
2014-05-11 22:07:39 , 21 , 0 , 0
2014-05-11 22:07:55 , 28 , 0 , 0
2014-05-11 22:08:11 , 30 , 0 , 0
2014-05-11 22:08:27 , 23 , 0 , 0
2014-05-11 22:08:42 , 20 , 0 , 0
2014-05-11 22:08:58 , 18 , 0 , 0
2014-05-11 22:09:14 , 27 , 0 , 0
2014-05-11 22:09:29 , 23 , 0 , 0
2014-05-11 22:09:45 , 31 , 0 , 0
2014-05-11 22:10:00 , 32 , 0 , 0
2014-05-11 22:10:16 , 11 , 0 , 0
2014-05-11 22:10:32 , 33 , 0 , 0
2014-05-11 22:10:47 , 47 , 0 , 0
2014-05-11 22:11:02 , 28 , 0 , 0
2014-05-11 22:11:18 , 27 , 0 , 0
2014-05-11 22:11:33 , 48 , 0 , 0
2014-05-11 22:11:49 , 24 , 0 , 0
2014-05-11 22:12:04 , 25 , 0 , 0
2014-05-11 22:12:20 , 33 , 0 , 0
2014-05-11 22:12:35 , 29 , 0 , 0
2014-05-11 22:12:51 , 17 , 0 , 0
2014-05-11 22:13:06 , 25 , 0 , 0
2014-05-11 22:13:21 , 22 , 0 , 0
2014-05-11 22:13:37 , 63 , 1 , 4294967
2014-05-11 22:13:53 , 23 , 1 , 15
2014-05-11 22:14:08 , 24 , 1 , 30
2014-05-11 22:14:23 , 29 , 1 , 46
2014-05-11 22:14:39 , 37 , 1 , 61
2014-05-11 22:14:54 , 28 , 1 , 76
2014-05-11 22:15:10 , 20 , 1 , 92
2014-05-11 22:15:25 , 12 , 0 , 0
2014-05-11 22:15:42 , 26 , 0 , 0
2014-05-11 22:15:57 , 12 , 0 , 0
2014-05-11 22:16:13 , 23 , 0 , 0
2014-05-11 22:16:29 , 30 , 0 , 0
2014-05-11 22:16:45 , 32 , 0 , 0
2014-05-11 22:17:01 , 31 , 0 , 0
2014-05-11 22:17:16 , 31 , 0 , 0
2014-05-11 22:17:32 , 18 , 0 , 0
2014-05-11 22:17:47 , 23 , 0 , 0
2014-05-11 22:18:03 , 22 , 0 , 0
2014-05-11 22:18:19 , 26 , 0 , 0
2014-05-11 22:18:34 , 40 , 0 , 0
2014-05-11 22:18:50 , 24 , 0 , 0
2014-05-11 22:19:05 , 23 , 0 , 0
2014-05-11 22:19:21 , 30 , 0 , 0
2014-05-11 22:19:36 , 24 , 0 , 0
2014-05-11 22:19:51 , 34 , 0 , 0
2014-05-11 22:20:07 , 22 , 0 , 0
2014-05-11 22:20:22 , 20 , 0 , 0
2014-05-11 22:20:38 , 13 , 0 , 0
2014-05-11 22:20:53 , 28 , 0 , 0
2014-05-11 22:21:09 , 35 , 0 , 0
2014-05-11 22:21:24 , 13 , 0 , 0
2014-05-11 22:21:40 , 22 , 0 , 0
2014-05-11 22:21:56 , 21 , 0 , 0
2014-05-11 22:22:11 , 15 , 0 , 0
2014-05-11 22:22:26 , 11 , 0 , 0
2014-05-11 22:22:41 , 35 , 0 , 0
2014-05-11 22:22:57 , 13 , 0 , 0
2014-05-11 22:23:13 , 24 , 0 , 0
2014-05-11 22:23:29 , 40 , 0 , 0
2014-05-11 22:23:44 , 28 , 0 , 0
2014-05-11 22:24:00 , 23 , 0 , 0
2014-05-11 22:24:16 , 26 , 0 , 0
2014-05-11 22:24:32 , 18 , 0 , 0
2014-05-11 22:24:48 , 22 , 0 , 0
2014-05-11 22:25:04 , 29 , 0 , 0
2014-05-11 22:25:20 , 19 , 0 , 0
2014-05-11 22:25:36 , 18 , 0 , 0
2014-05-11 22:25:52 , 27 , 0 , 0
2014-05-11 22:26:08 , 13 , 0 , 0
2014-05-11 22:26:24 , 17 , 0 , 0
2014-05-11 22:26:39 , 12 , 0 , 0
2014-05-11 22:26:55 , 38 , 0 , 0
2014-05-11 22:27:11 , 21 , 0 , 0
2014-05-11 22:27:26 , 18 , 0 , 0
2014-05-11 22:27:42 , 26 , 0 , 0
2014-05-11 22:27:58 , 17 , 0 , 0
2014-05-11 22:28:13 , 30 , 0 , 0
2014-05-11 22:28:29 , 7 , 0 , 0
2014-05-11 22:28:45 , 22 , 0 , 0
2014-05-11 22:29:00 , 38 , 0 , 0
2014-05-11 22:29:16 , 24 , 0 , 0
2014-05-11 22:29:32 , 20 , 0 , 0
2014-05-11 22:29:48 , 21 , 0 , 0
2014-05-11 22:30:04 , 27 , 0 , 0
2014-05-11 22:30:20 , 15 , 0 , 0
2014-05-11 22:30:35 , 24 , 0 , 0
2014-05-11 22:30:51 , 14 , 0 , 0
2014-05-11 22:31:06 , 25 , 0 , 0
2014-05-11 22:31:21 , 19 , 0 , 0
2014-05-11 22:31:37 , 16 , 0 , 0
2014-05-11 22:31:52 , 28 , 0 , 0
2014-05-11 22:32:08 , 19 , 0 , 0
2014-05-11 22:32:24 , 24 , 0 , 0
